userId,movieId,note
3289,1917,4
5157,1704,7
114412,919,4
43296,3006,4
125794,196,7
99448,8636,9
36204,466,3
114624,2953,3
31181,4995,9
15203,2000,6
55726,2124,5
52636,1288,7
106308,1208,7
59477,21,3
64802,1573,7
19107,339,4
14506,1580,6
113050,349,6
110826,778,6
68507,1876,5
3284,368,5
119963,1617,9
42096,3578,4
108186,520,1
103028,2915,1
88785,608,9
47634,3686,6
77560,2470,5
41818,1215,9
4308,5679,7
72420,912,9
48644,3252,5
94628,1747,5
56720,1343,9
23333,2542,6
42871,1088,5
85525,7438,0
115176,59315,7
65529,34048,8
122009,608,9
108967,3555,5
52225,5952,9
52636,953,7
55765,1580,7
136268,2245,5
81583,1307,5
106976,4979,7
34494,3686,6
65959,2890,2
126527,4901,3
10761,1882,1
138134,596,6
10514,196,3
134637,33679,4
4150,3793,7
79159,288,4
21398,2599,7
66533,260,9
40666,2797,9
17320,55820,3
37145,1597,7
62762,5459,5
40316,364,5
47986,3911,6
62160,4886,7
64802,1479,7
105161,1252,9
56520,2011,7
18138,3624,4
23285,7361,8
7828,4896,2
3664,6157,1
42886,1580,7
16612,3255,6
7321,1210,9
32344,1645,6
122860,5956,5
49817,1320,6
122995,2470,5
83823,5952,9
110656,1370,5
65387,4022,7
106474,953,9
97176,3499,7
27531,2167,5
67352,4321,5
80276,1676,7
27053,2391,6
15529,3421,5
42290,3793,5
60444,3752,4
60887,1345,3
14977,32587,8
95993,3255,5
26867,2329,3
113487,5349,7
18706,2058,6
96684,2115,7
4295,480,7
130622,4963,7
41215,1225,7
108223,4718,5
58953,2406,6
18611,454,7
7487,1127,7
5393,2100,3
55556,2997,7
9545,47,3
35514,50,3
79531,35836,5
135015,37733,5
24425,1479,7
11902,5010,7
14032,1639,9
74222,8644,3
34856,2706,5
38988,47,6
125978,1805,5
91954,1544,1
61496,208,1
39647,2770,9
32780,5945,9
66533,3362,8
97744,50,7
70936,551,7
130110,1200,9
20011,551,7
86741,1917,7
5784,508,7
41165,3033,7
4295,153,1
34587,380,1
90138,8961,8
23333,36,7
70350,6934,4
33575,51255,6
39214,11,5
130193,1610,6
68233,3793,3
60181,485,6
2099,543,8
73364,1779,7
37695,1923,4
120133,6874,9
131961,1221,7
121328,1377,4
51227,36,5
98999,2076,7
37897,3608,7
119148,3081,5
49212,3948,7
78644,4848,7
136877,1084,9
33349,527,8
113181,1784,7
55237,1095,9
34856,2997,9
96601,4901,7
4129,2054,4
110846,2948,6
1966,1748,7
101861,1080,9
85190,2174,6
89703,2406,7
121894,4963,7
43657,3253,5
63132,5015,6
103181,3448,6
9087,2716,7
39181,541,9
111549,1285,7
98420,628,8
68214,223,7
23311,2329,6
66810,3996,3
77525,165,9
24691,2997,9
3858,597,2
10292,1917,7
96618,3471,9
91067,3408,7
8932,5388,9
60135,1909,4
119148,1345,7
71315,367,7
113209,1597,5
4295,3105,7
105161,736,3
97860,2571,9
136054,2762,7
23459,1343,6
13892,3256,6
37145,8665,7
124622,858,9
108186,1220,3
812,1222,3
45983,4643,2
18765,7438,7
103654,3481,6
123606,5995,8
125849,208,6
101171,1061,3
64882,1748,6
3907,1307,6
92637,4306,7
54305,1193,8
75469,2571,7
1763,6934,9
29656,1641,6
131227,1213,7
88795,595,7
52661,1080,7
75618,4901,9
77247,7361,9
49208,8636,5
101127,1080,8
88804,4447,7
77247,1704,6
16676,2617,1
1763,2640,5
88587,2058,5
124633,2273,3
9545,1240,7
37925,32587,4
134401,913,6
15529,2915,4
15601,5218,5
34651,5459,1
114299,16,3
119367,1073,2
75469,1608,5
115176,1358,7
48527,1690,3
48644,1307,7
119367,5679,7
116263,1645,5
18191,1805,3
19937,3489,4
76630,2003,4
14032,3253,5
28456,2395,7
4308,8368,7
69793,2003,7
117144,2194,9
38756,1198,9
68233,51255,6
136806,1270,6
26863,1717,5
128309,3255,2
124460,2470,7
107769,1036,4
20011,832,5
37161,8961,7
103998,1213,8
359,3751,7
34670,1407,5
37253,596,0
49999,3755,5
116302,5669,7
85560,4979,6
79967,1917,3
125125,474,7
79713,2167,3
73074,2174,5
84558,8784,8
74707,596,9
87746,4022,6
121543,586,4
127719,8961,7
53018,30707,9
60441,1028,5
24816,1639,7
73293,5816,5
113487,6502,7
91709,1380,3
6719,1214,7
134497,36,9
111088,235,9
27141,608,4
3397,1954,7
66143,3703,5
28830,733,3
16238,2023,9
83090,6,3
103088,5528,3
16162,1073,7
130477,1036,9
136806,1222,5
104824,163,5
99524,51255,6
59154,2968,7
101968,39,7
10321,368,5
109152,508,5
94520,1288,7
74136,339,4
76213,3175,7
128566,3826,5
50599,3006,5
27054,3948,9
134857,2406,7
31244,3623,4
89081,4262,7
88587,5952,6
27141,4643,5
56847,39,5
58353,3717,5
13718,2455,5
113075,104,7
16398,924,5
126072,3996,5
27469,5459,3
54305,1221,9
65180,2395,9
88587,1962,5
83959,5507,1
122035,2294,7
118106,2194,7
121543,223,7
56879,36,5
102646,1374,5
44576,1876,5
125008,1805,5
110706,2490,6
30614,6711,5
119661,4361,9
130280,832,5
127063,2193,5
98206,912,6
91172,34,7
72420,2987,9
24425,4643,7
28611,4973,9
95726,2717,1
93387,2706,7
17320,3499,6
44492,4321,8
92499,2502,7
75678,2355,7
77999,589,7
46851,8360,8
41818,6333,6
46851,5349,7
64572,4886,6
59477,2080,4
102098,1240,7
4222,4022,7
35004,292,5
53853,6365,3
10560,1645,8
8932,1909,7
110758,1234,9
115226,2948,6
107126,3147,5
83090,953,5
118174,1097,9
48568,4308,9
93710,8949,7
97744,8949,6
25960,1219,1
120575,3702,6
49229,353,7
26198,8641,5
80949,1219,9
18319,1552,4
129030,4816,7
114701,1748,7
3284,1250,7
108967,1259,7
68214,3105,5
35128,3108,7
6978,1219,9
78305,480,5
72983,1246,6
25237,2395,5
94259,2701,5
32671,2012,6
103203,1242,7
68161,593,6
97744,4973,9
70391,648,6
44654,2076,5
75153,353,7
113081,5459,5
35128,913,9
71010,1089,8
100254,2616,5
123514,551,7
13589,33493,7
8966,8641,4
137202,1203,9
44530,1968,6
32094,4878,8
30626,10,6
38267,1285,9
110847,2701,4
25511,2683,5
71010,2671,3
40316,784,1
39583,3254,7
43384,4963,5
15585,1805,5
37264,6377,5
52135,349,6
131347,1197,4
62984,1584,7
102911,2321,6
130110,33679,5
16938,1961,6
10989,344,9
15203,3255,5
34202,37733,7
46470,3994,9
107769,5956,0
37161,2409,4
82211,4718,4
42640,2529,7
125849,4963,6
54305,8622,5
27426,4993,9
121055,1219,9
20506,6539,5
133703,2019,3
119963,3039,7
42692,1573,7
100669,11,7
134657,6373,7
20180,923,9
34632,6,8
134175,5299,7
60887,1682,5
92485,6378,6
71170,1747,5
121516,1923,7
54494,1084,9
982,2245,5
34670,1380,7
104043,1259,5
98211,543,9
113806,55820,7
102118,1831,4
16238,750,9
128527,2716,7
37145,4022,8
132082,231,5
56504,3418,4
69124,6874,6
134773,1213,7
29056,1387,9
122980,30793,9
48821,344,7
6099,49272,7
112174,4896,6
40058,2985,7
26067,2953,4
24219,41566,6
116189,2002,5
66617,49272,6
120948,4886,8
2762,2174,5
133329,3793,6
91349,2858,7
54549,1882,5
70073,1408,7
1244,1387,7
79601,920,9
105498,34048,6
73213,1387,9
118205,1962,7
39382,2997,7
768,2268,7
59154,2011,5
89495,593,6
87506,6537,7
129805,1265,9
40285,4239,8
22352,2396,7
88773,5481,3
121543,593,8
87062,555,7
92616,4848,1
87042,8949,8
10443,4022,5
56218,2762,8
96922,2124,7
130019,300,7
113081,3826,7
3907,6947,6
42032,1263,4
135425,296,6
26582,2987,5
134401,8636,5
37623,597,3
119963,541,7
58953,2953,5
21163,4022,3
49024,2712,5
113487,6333,6
94090,736,5
4914,3702,7
83947,3702,6
68183,3176,7
14908,1183,4
70025,595,5
57056,30707,7
14437,185,4
78104,1282,5
12239,1393,5
115811,1214,7
53640,223,9
116375,3793,8
104,1203,7
102159,2194,5
37530,541,7
80103,750,9
112203,2571,7
25511,1805,6
107572,110,7
119148,7147,6
21391,1408,9
18390,3033,9
120948,1722,4
10649,1120,5
7784,3949,8
51245,4720,8
135090,541,7
106676,6333,7
125777,2321,6
7051,1923,7
47634,1729,6
46851,3301,7
103254,588,5
3625,1288,5
62040,1408,5
7051,1375,7
9490,1288,9
123327,2640,7
60923,2396,9
63071,2001,1
37051,4270,5
32161,1221,7
107324,1997,7
48904,1639,6
29420,1556,0
14512,2005,7
67604,2396,8
49205,3363,8
21391,5679,7
114570,2000,5
90500,508,6
28906,2571,7
77525,1608,7
87942,150,6
11074,6934,4
60159,457,9
72517,1732,9
40285,1288,0
46880,1196,9
131904,480,7
38965,150,5
29575,7153,5
12140,3254,5
28688,2011,9
4450,4720,8
126474,2699,6
27278,364,9
29069,5445,7
17176,41566,7
118416,2424,6
63828,5377,7
85926,2,0
99518,1573,0
4084,780,7
24691,3033,5
45406,1556,1
41613,4995,5
34899,5015,7
51558,1485,5
128309,2701,2
39583,4246,9
122860,3578,4
91067,1198,9
107356,6333,7
82418,47,9
12653,1573,6
130622,1214,9
66836,260,7
74054,2916,9
102599,5995,6
127453,3555,6
61000,596,7
43217,2294,7
115115,2011,8
121543,1263,7
27041,3535,9
13494,1485,1
28771,2478,5
61696,2124,7
54305,8644,2
65431,2011,3
78104,1485,3
84711,1921,9
22205,1302,3
83090,3868,3
46095,466,3
134290,4973,8
49208,1784,7
68183,6934,6
122371,1136,7
83090,466,3
51526,1722,8
27141,208,6
120415,4571,5
15194,780,6
25737,4367,6
67075,1729,6
23459,3671,7
23055,2858,9
51199,4975,3
15208,1876,2
72465,1676,7
135984,5299,7
123055,593,9
107326,1374,5
16606,4878,7
38160,551,6
80391,1961,9
128258,586,8
110847,2571,8
134637,1408,6
48904,596,1
118534,8917,8
60814,2161,3
14977,35836,7
32094,1921,8
113081,3499,8
60135,2001,5
124633,1882,3
13964,4975,9
131746,7361,8
33052,2502,7
67996,1247,7
117948,316,6
4696,349,7
85525,49272,7
24661,3408,5
19522,4643,5
110656,223,7
54113,1092,7
60159,1265,7
36594,2628,5
105588,5388,6
102255,1584,5
6881,3868,6
52698,1080,8
52009,1779,5
33082,733,1
26888,7147,6
131721,1242,5
86768,6863,9
96618,2572,7
123055,597,5
42032,3471,1
132082,5445,5
116590,2671,4
67996,1222,5
63147,2329,3
59544,316,3
41165,5952,7
79902,10,8
123055,1193,9
128653,104,5
79662,2291,7
120290,4361,5
54465,6323,5
113487,4226,9
62040,5956,8
136054,5299,6
54465,1221,9
39154,3552,5
12140,5528,6
44654,1994,4
103889,3527,5
99448,3081,5
96600,5010,4
359,3114,7
104349,1307,9
23039,3671,7
71138,3108,8
32632,5995,8
96225,1285,7
66649,924,8
63459,6863,6
59154,3363,9
80034,1266,5
91067,1485,5
80207,2770,5
113209,1270,6
25511,153,3
104725,1391,3
66763,596,7
21601,4975,7
38251,3948,6
128527,3408,5
103492,353,7
118754,349,5
54459,3081,9
130987,4973,7
1507,11,4
103492,3552,6
131275,2424,5
131698,2054,1
11794,6333,5
123334,7153,9
125849,3785,3
33803,2539,6
137377,1584,4
10989,3949,5
72838,527,5
87164,3826,3
94890,5507,7
50567,543,4
71264,1777,6
113081,4993,9
121436,1690,1
48677,3863,3
75618,380,7
96618,1220,8
9087,4370,8
106680,471,2
115115,5445,8
130859,1079,7
84108,3114,5
55848,2268,9
28860,1219,8
18191,440,5
85893,5445,6
130110,1282,8
54459,2403,7
98470,5349,5
8647,788,5
68214,3552,7
96859,1221,6
108186,1380,8
12653,440,6
59544,588,3
83823,33679,5
82788,2268,6
90500,2291,8
115496,49272,6
20372,8665,4
10321,2023,7
101127,2391,7
37695,2918,4
86676,2918,9
91867,1876,7
90078,2002,5
92499,4018,6
53335,2916,5
134499,4022,5
27054,296,9
70940,1584,5
85893,541,7
128527,2273,7
109883,1544,5
20028,2791,7
105498,5266,7
96608,1358,9
119791,4901,7
21861,2395,6
83081,6373,5
48110,4306,7
77297,3911,7
93365,1259,6
137885,1282,7
115606,1247,9
114412,2019,9
27189,5445,6
118754,4370,6
52260,4011,6
2261,4025,3
53998,920,8
6166,5378,8
137037,185,3
50567,1639,5
115115,2174,7
101171,7361,9
36312,8874,8
131721,3703,5
75469,586,2
23130,2019,9
84480,3052,7
128503,2245,5
19963,4979,6
22205,3114,4
27189,1240,5
97521,3471,5
58667,1674,6
85525,466,3
69645,736,7
135795,7153,9
114096,1028,6
99781,1653,7
116263,1247,5
129030,923,9
93219,1479,3
72401,3481,5
130826,4239,7
57434,1073,7
45815,153,1
39579,5010,7
2484,1230,5
62222,3363,0
131904,1214,8
13338,3578,5
4450,2054,5
6630,3489,3
62051,1307,9
87746,95,2
60518,1912,7
5843,1220,6
85662,1302,7
67443,1377,6
84711,6333,9
1849,368,5
11081,1729,4
126269,2571,9
18628,858,9
60518,1641,7
15617,6934,2
48410,1210,7
51384,1370,5
33713,1210,7
95339,2716,3
106068,587,6
128050,1639,7
61168,5481,5
50567,2712,5
114570,1084,7
45637,2058,7
18069,5010,6
137037,4963,9
42290,2918,7
52225,832,9
82764,3499,6
110656,2770,3
104,2890,3
16612,1573,6
112365,788,0
3171,2490,6
43194,1220,8
26062,8636,6
24800,1,5
62160,4979,1
130826,2028,9
129789,6539,8
35352,2712,3
47422,4085,8
51558,1193,6
56847,1265,7
86839,4018,9
58353,1485,7
60518,555,5
31181,1097,7
108195,1645,4
76213,380,3
116859,1097,7
25192,3105,0
129583,543,5
101452,1089,1
113209,3147,6
5768,32,7
80844,1265,6
74054,1199,9
111650,1552,6
104063,1371,6
55076,1263,6
106906,2997,9
36594,3578,7
87942,4027,5
90938,1377,6
50045,1320,6
39556,367,5
37914,6365,7
98999,592,7
102038,780,7
74076,3418,5
12131,1208,8
112203,2948,8
50367,2391,6
114406,32,6
118848,3020,7
71928,3176,5
94827,196,6
775,2997,9
118205,2871,7
23317,2791,1
32780,2115,7
52116,1527,2
69662,2529,8
117987,3897,7
134567,2161,4
90968,1704,8
81267,3755,6
92516,296,8
9544,5464,6
58802,2012,8
43666,596,7
106906,508,9
129805,2291,0
101458,1270,8
84916,3471,5
37042,1219,9
127063,3671,5
59457,2023,7
12131,2797,5
64060,1994,7
64175,353,5
11081,832,3
96618,454,8
37317,2105,7
65542,1962,7
15208,4901,4
93710,2003,6
68215,2692,9
11081,1136,5
3927,3363,7
56504,2395,9
87383,2011,9
32514,7361,9
58953,2407,5
78340,2005,1
68575,3471,5
49208,588,5
69683,377,7
2397,1240,7
76155,368,7
78644,2076,7
25345,919,2
54259,8641,6
63071,3033,4
54447,70,6
97533,6874,9
124126,2890,6
92616,316,8
68063,1954,9
111088,7438,7
79159,3623,5
136599,593,8
109883,1285,7
132639,500,7
86676,1391,7
59873,3994,6
46851,3897,7
116361,8636,3
52520,3052,3
107126,1617,7
86722,1377,6
109883,1095,5
109152,33794,5
64667,6537,2
62779,648,9
110227,3481,6
4222,4979,8
982,457,5
66649,5952,8
95993,953,8
57727,7143,6
85190,587,6
38202,913,5
46851,3210,7
135071,33679,5
105308,832,7
80092,1203,5
116287,8798,7
63858,1265,8
85662,1608,5
88587,2871,5
97826,1909,5
74054,70,7
52457,2470,3
113610,141,4
101458,8784,4
12950,1704,5
84111,5528,4
28830,1242,8
49205,4262,8
26821,1556,1
28830,95,5
9815,2916,8
110846,953,8
130280,1779,3
29934,8874,6
1419,5459,5
68233,2762,2
86722,7438,5
32984,3020,7
37897,4816,7
1185,6323,7
12026,592,6
117143,454,6
32984,318,9
614,2294,7
3858,736,5
27426,608,9
46744,4979,9
135090,924,4
32984,1090,8
39346,6539,6
112365,3702,3
19305,8360,5
47542,5459,2
83823,1584,7
27054,1597,3
103889,47,7
58069,5669,6
60911,4963,6
28195,541,5
15585,4027,5
16606,4975,8
17127,3535,9
14977,8622,6
127256,3948,3
50603,2403,8
95339,8644,2
19528,1265,9
40483,4901,6
128566,8874,7
114299,527,8
95239,2699,5
57626,1690,5
36312,3527,6
52520,3911,9
79967,1527,1
424,588,7
70816,1,6
134181,4447,6
106939,1088,7
42913,2959,5
65387,923,8
95254,4865,4
122035,185,7
27469,1921,5
68214,442,2
99342,2478,6
16606,2947,5
119271,1517,7
9545,553,7
92706,3863,6
105498,1136,7
103668,3535,8
12793,1036,7
132039,337,6
133372,471,7
110991,733,4
6373,2572,5
28860,1732,8
28688,608,9
103223,153,1
132509,434,3
90878,3863,4
132509,59315,7
61030,4963,6
69481,920,6
112762,165,6
23523,235,5
24688,163,9
4529,3994,4
10781,1258,7
125969,1517,7
64843,3254,7
971,2797,6
74356,260,6
31503,1136,9
64175,1645,4
117259,2000,7
111549,8665,6
1972,1213,9
15718,1968,7
16865,5445,6
28456,3499,3
86736,1674,8
136806,2717,4
136054,8641,5
59544,1573,3
104916,2329,9
123352,1270,5
113181,8641,5
45815,2081,5
95501,778,7
132185,55820,9
126134,1748,4
73303,3752,3
110858,6874,9
121516,7361,7
38335,919,7
125978,3623,7
64175,10,3
33092,1371,4
26193,8917,6
105357,8783,5
97602,553,6
39647,2641,5
116263,153,6
112852,3793,5
84480,2657,7
137686,3868,7
55479,3255,9
100349,2478,7
49551,44195,5
14572,3421,7
44296,153,5
123055,2001,5
55493,288,1
87383,8644,8
29575,1374,5
79662,2683,5
70303,2617,7
113806,4306,9
53640,903,6
68161,8636,8
108028,5459,1
101171,260,9
16606,3408,3
90968,231,3
43666,5816,7
67022,34,7
107266,104,3
121930,3793,4
13338,3255,6
768,1101,7
136806,3703,7
116317,594,3
11902,2291,7
124163,41566,8
47476,223,7
127719,4848,9
14678,5902,9
103088,4979,3
50421,1265,7
128459,2003,7
68892,2997,9
23437,153,5
94890,2987,7
10627,55820,7
21070,1608,8
121516,368,6
59407,8360,5
46470,3698,3
25978,1036,7
26821,235,3
63219,1035,9
72659,2011,7
87283,2194,7
51616,3535,5
6636,6874,9
101968,32587,7
126661,1215,7
79071,3087,3
66837,1230,9
29056,1556,0
54817,2947,7
44576,1485,7
44501,4306,7
8405,594,9
119963,784,3
27673,3897,7
90138,1408,6
128566,2023,5
63828,2124,6
44386,2701,7
76630,4306,5
120379,339,5
50441,1320,3
114701,21,7
118848,2455,7
67022,4995,5
58426,5349,4
35128,8874,7
59477,1954,4
28744,1343,5
21057,368,4
98213,6323,3
90138,5266,4
64572,3006,7
78340,2324,9
37623,910,9
64430,2716,8
71975,2572,6
37161,1597,5
3858,1997,7
64667,4973,7
134290,196,3
58265,539,6
109245,500,6
34395,1617,5
33082,1779,3
76630,4558,4
65295,6863,0
55765,2302,8
138208,2617,5
17176,1088,4
76307,223,9
42152,553,5
35352,2997,9
572,1485,7
63459,33794,7
11081,1210,2
35514,920,9
11434,3421,3
137343,1968,6
38202,2001,6
79401,2699,7
58667,37733,8
87942,1246,3
23523,49272,5
4696,6711,9
100169,3535,6
15194,2081,3
65295,3481,2
132185,3793,5
104349,4643,2
125794,2968,9
65295,1282,2
89242,4558,7
66837,2076,8
49270,2699,5
41165,1307,7
70350,1544,3
66263,6934,7
125659,1682,5
67346,508,8
68063,3254,4
45637,3702,5
62762,1210,6
44384,466,5
26640,593,7
20246,2712,7
61610,4321,5
68558,50,9
44530,6502,5
137885,1517,7
94520,6539,7
75678,3555,7
61062,1466,7
68060,1220,9
37925,2470,2
83343,480,9
131721,8783,4
60518,480,5
102262,3994,9
88604,32587,7
60135,2268,5
90500,7361,4
3576,1544,3
89307,832,5
113073,3256,8
86839,2028,9
34856,6373,7
118754,10,7
114531,4886,6
120575,1343,4
22205,1912,1
12644,2599,3
121055,2858,9
83334,2353,7
84916,1394,7
14908,2716,9
26480,3176,6
43661,356,9
79366,1645,6
74142,4367,0
79393,1333,8
7487,1278,7
50421,1215,5
110255,551,8
80501,292,6
33092,1240,6
93387,3868,8
14678,55820,6
66533,2245,6
65529,1219,8
138307,25,7
90186,8368,8
77007,778,8
80771,6863,5
79367,2628,8
100134,4246,1
60923,2005,4
130716,3897,9
33052,4995,5
18191,4085,5
19242,208,5
136806,3623,3
82418,3948,9
110190,1193,7
33690,4718,6
136819,8622,5
101963,4022,5
6314,3793,5
28529,2424,3
72929,1247,9
18191,3448,5
52520,1573,4
62160,3160,7
128203,3686,3
16924,380,4
63459,1961,7
132039,32,4
92637,8917,5
20028,353,8
92518,3527,7
67546,6863,8
118955,150,4
66617,6,7
3797,1247,7
138307,587,7
13892,1288,7
33349,2019,9
128047,41566,7
10616,6539,8
115496,454,3
38965,8784,6
114412,253,6
120666,2076,8
28651,1377,7
68558,8874,9
29879,1387,5
48410,527,9
119989,260,8
53830,2858,7
4967,49272,7
34770,1079,9
67544,4975,5
78740,5995,6
129005,2054,5
77696,4963,6
62800,2124,7
62984,410,7
109702,4720,8
13753,1573,3
60923,2,6
84111,3578,5
9145,4993,8
80276,2640,3
137037,919,7
74966,2194,7
88176,2617,5
100556,2,5
83959,595,0
55410,1343,5
85640,750,8
39583,2717,7
22122,2028,6
768,3255,4
104063,500,3
27531,3751,5
100669,3362,7
39214,55820,9
38251,1225,7
10989,784,3
106721,913,9
3171,1197,9
34700,2628,3
102255,2791,7
107640,2081,6
26277,2599,6
11152,41566,7
129583,4447,6
88527,2403,9
59457,231,7
50045,1722,4
58953,39,6
109883,2959,9
52260,2329,6
49817,3624,5
37897,368,5
101275,288,7
68796,4226,8
96750,3481,5
52479,3481,5
39198,1544,5
69683,1968,7
117395,1391,3
104347,8961,7
68063,1089,6
135425,32587,3
120948,6365,5
103492,16,8
13955,750,7
41281,2054,2
67996,1246,0
15585,3793,9
100273,912,6
123297,1394,7
37695,2502,4
45461,2490,6
23180,1199,8
14519,1909,5
45709,3703,5
125849,37733,6
7036,1090,5
73026,6157,4
122860,4995,3
61567,2987,3
89307,480,5
78356,3897,7
33349,296,9
122310,1374,8
114659,2427,7
61115,1617,7
76997,4367,1
8405,7153,9
118205,2502,7
11902,11,7
122980,1203,6
113610,2987,6
46880,1214,7
86736,1333,9
6978,2273,3
10649,2746,6
70025,2997,9
69683,1343,7
103998,8368,9
70770,2916,7
24830,1912,9
41281,2699,1
137746,41566,4
85926,1380,0
116189,1682,5
49551,1500,8
99448,1408,7
3625,1208,7
9690,36,8
45015,596,7
1972,2006,3
84916,1183,5
9690,597,7
88858,786,3
88604,2947,8
104349,1213,8
64271,2953,3
10937,923,7
96523,5528,6
61062,1234,8
135418,1265,7
128077,4361,8
136989,1923,8
77385,1673,5
62762,2470,5
2261,924,9
53930,59315,7
94541,4975,3
55237,4034,5
128503,1374,9
128354,2571,9
84792,58559,6
134175,353,7
134567,2890,7
102262,2167,6
101165,1479,1
26867,3114,6
98999,2268,5
44296,8665,7
19522,8949,7
114095,4239,5
90381,1200,8
83949,6863,7
101242,1136,8
60518,2193,7
30497,2,3
111549,111,7
28744,180,5
68183,587,4
28467,2353,7
62375,4975,8
47634,196,5
18069,6934,5
130987,5507,5
70936,21,3
35128,1962,9
103998,368,5
53830,920,7
16398,2294,6
32341,3252,6
114531,2571,6
69829,2002,5
70025,2890,7
111523,3006,7
123334,4034,3
75573,1393,5
99937,344,7
68215,2746,7
16676,1225,7
83081,2144,6
2669,7361,8
27666,2797,7
34576,1252,6
28771,2948,5
118754,367,5
126184,8874,7
26193,1220,8
22963,6323,8
75618,3020,7
58987,1095,9
72421,2478,5
136599,4308,6
122134,1222,5
66317,364,9
39346,2890,5
13718,3897,5
22411,953,9
4967,2011,6
63031,150,7
65387,3608,6
42886,1222,7
58667,5349,7
83090,1084,7
52636,196,7
65304,1270,5
116375,1882,3
50567,1199,7
30857,4270,7
24219,337,8
55493,3752,3
101044,3039,7
111912,434,5
24661,1263,6
51075,8917,8
45987,594,7
38956,4975,7
14572,1234,7
15486,1562,4
55726,410,3
18496,235,5
35227,920,7
38156,3448,8
66763,539,9
129746,784,3
19305,5945,7
26623,1876,5
120666,3809,7
114009,5952,7
77630,1479,7
105693,1090,8
102680,2076,7
118754,32,7
78308,8644,4
63459,8636,8
71975,1375,6
16938,1088,7
87561,110,7
117143,442,5
2843,2105,7
69850,3578,5
43384,3147,8
4696,150,9
5576,4571,5
55389,2245,9
110706,1371,3
14506,153,4
124633,1343,6
122035,3253,7
113655,2011,7
70936,6218,8
25737,51255,2
62222,3210,2
775,3114,7
54447,1608,4
63219,3751,9
4914,2268,7
37623,223,7
59702,3977,3
93710,3785,6
84958,357,7
107628,1374,6
111523,1356,7
91643,590,6
75012,3052,6
67352,1259,7
127171,1200,8
41267,3785,4
47986,4262,7
62812,1954,3
63834,2706,7
49024,587,7
32671,4027,9
78308,2915,4
122860,6377,9
72276,5952,6
65387,4979,8
58802,586,5
131588,541,7
108223,3210,9
4308,3793,9
50570,4018,3
63834,141,8
5768,1909,4
93365,500,4
28860,32587,8
100134,2105,5
77560,16,5
62984,543,8
79713,2194,9
84558,2700,8
65295,30707,9
81186,2987,7
6978,2021,6
12044,2953,3
22189,2002,1
9446,11,6
1849,919,7
100492,3826,4
120105,4239,7
124831,39,8
125777,2081,6
73364,2699,5
134159,2355,5
104347,3608,1
42909,6373,5
27426,780,7
39382,5015,8
27278,1653,9
60138,4306,7
85654,5669,7
29575,39,5
93234,1676,6
113050,3087,7
8805,3254,4
130767,3717,3
55556,474,8
78453,3623,7
13064,5015,6
20180,6378,4
21057,5378,4
6112,2273,5
114579,231,6
132185,2502,7
83331,180,1
82082,110,9
27054,904,9
9034,3448,4
135795,6537,3
73026,5388,5
20294,1466,7
80886,1198,9
62222,1394,2
52116,3301,5
117987,1219,9
6373,2746,3
60911,6218,5
78681,6502,6
88176,196,5
70883,2012,5
20372,555,3
89364,1265,7
55848,6711,5
72276,3897,7
72465,1562,3
54978,1285,5
92269,5989,7
60427,2918,8
34494,1136,4
45709,5378,3
34587,3301,4
101458,500,7
134401,5679,4
18496,5388,5
68063,1285,6
8405,1682,7
66837,1092,7
42913,3863,9
16938,1270,8
136819,1573,6
107324,4246,8
60441,2701,0
394,590,5
112832,1617,7
26888,5266,7
64949,4034,7
53335,2791,9
29879,2105,5
13494,3082,6
131961,2571,8
114659,1918,5
40483,2019,6
67830,457,4
112301,6373,4
41215,4308,5
94013,4011,9
80920,6947,6
83823,1391,4
88176,3481,7
79367,1089,7
1966,1265,7
63132,608,7
13431,1748,8
128203,1704,5
57516,3363,9
128690,5010,6
52520,4002,8
101127,1270,7
90968,1196,8
41165,349,6
106976,161,7
81583,5507,1
128050,1213,9
105357,1923,6
11900,1101,6
97826,30793,7
63219,380,7
106680,457,5
125849,2791,6
108967,592,6
51507,3114,7
105756,2716,7
93227,3421,7
91893,457,8
105693,913,5
99499,3105,7
95254,288,2
30614,1485,7
75448,1,7
80668,4734,3
5216,3703,7
126184,3703,7
61495,1573,4
110991,2657,7
17127,1923,9
91193,2890,5
137343,1246,4
94890,32587,5
57516,33493,6
69481,5816,7
44341,4306,8
74208,70,8
79967,1220,9
572,8783,3
52225,5218,7
30857,4896,7
99518,377,0
126527,11,5
132393,440,7
47542,2791,6
70940,3717,7
101420,454,7
28467,6378,8
81380,6537,4
50943,1784,7
73853,750,7
88587,3948,4
108142,2987,2
106474,1617,7
90186,2716,9
17455,296,7
119531,434,3
123754,2628,7
88785,1690,7
103856,1233,7
49562,4643,5
57434,3948,5
1411,5669,9
64802,5388,6
111407,1610,5
94827,2701,6
85190,2797,6
72276,2011,6
112832,1291,9
50943,2002,6
126184,185,6
116302,35836,6
66049,58559,8
54251,4361,9
95932,2959,9
103028,6157,0
87283,2406,5
110130,3020,1
69124,4025,3
48038,1307,7
131180,2001,7
124339,1199,5
71328,736,6
107769,2571,9
119067,1196,7
113209,551,6
48038,1213,8
72401,1997,2
127501,5010,8
132466,70,5
60444,750,5
33319,1213,8
14081,51255,7
100556,4878,8
1411,3555,2
117315,4878,9
91904,1374,9
14994,1356,5
102705,4901,7
