userId,movieId,tag,title,Directors,Principal,runtimeMinutes,category_Adventure,category_Action,category_Crime,category_Thriller,category_Animation,category_Children,category_Comedy,category_Fantasy,category_Romance,note
32514,1717,665,8017,3512,2911,120,0,0,0,1,0,0,1,0,0,5
138307,2987,122,10012,2954,439,104,1,0,1,0,1,1,1,1,0,7
80141,47,644,8111,728,2852,127,0,0,0,1,0,0,0,0,0,6
90878,1653,214,3550,155,1195,106,0,0,0,1,0,0,0,0,0,8
126661,1500,351,3870,1136,1942,107,0,0,1,0,0,0,1,0,1,7
10292,292,779,6853,3557,1049,127,0,1,0,1,0,0,0,0,0,5
14506,1263,538,2443,2346,3319,183,0,0,0,0,0,0,0,0,0,7
31753,4022,697,1664,2954,3887,143,0,0,0,0,0,0,0,0,0,7
27007,4975,226,9700,439,3882,136,0,0,0,1,0,0,0,0,1,5
114009,2003,361,3854,1664,4147,106,0,0,0,0,0,0,1,0,0,5
45619,5945,431,174,102,1598,125,0,0,0,0,0,0,1,0,0,6
42429,3210,731,3121,130,3539,90,0,0,0,0,0,0,1,0,1,5
82418,165,11,2540,1753,518,128,0,1,1,1,0,0,0,0,0,9
5216,2683,687,659,1523,2798,95,1,1,0,0,0,0,1,0,0,7
128690,2797,133,1034,2654,3887,104,0,0,0,0,0,0,1,1,1,7
59544,5507,11,10305,2870,4011,124,0,1,1,1,0,0,0,0,0,3
17333,4848,464,6265,754,2877,147,0,0,1,1,0,0,0,0,0,9
10560,1,746,9385,1742,3887,81,1,0,0,0,1,1,1,1,0,4
27673,2273,448,7859,371,1604,98,0,1,1,1,0,0,1,0,0,6
14032,1584,678,2042,2954,1896,150,0,0,0,0,0,0,0,0,0,9
96523,2403,11,3227,3307,3735,93,1,1,0,1,0,0,0,0,0,8
33575,1704,538,3752,1250,3363,126,0,0,0,0,0,0,0,0,1,7
32984,8665,250,1319,2620,2628,108,0,1,1,1,0,0,0,0,0,7
91349,3210,731,3121,130,3539,90,0,0,0,0,0,0,1,0,1,6
82211,3481,602,4167,3194,1942,113,0,0,0,0,0,0,1,0,1,2
4450,1717,665,8017,3512,2911,120,0,0,0,1,0,0,1,0,0,7
208,858,280,3691,1022,2582,175,0,0,1,0,0,0,0,0,0,9
125025,1263,538,2443,2346,3319,183,0,0,0,0,0,0,0,0,0,8
106441,1641,107,3481,2671,3314,91,0,0,0,0,0,0,1,0,0,5
80103,2529,55,7139,1050,638,112,0,1,0,0,0,0,0,0,0,5
60887,1552,11,2011,3154,2931,115,1,1,0,1,0,0,0,0,0,5
32632,539,615,8365,2542,3887,105,0,0,0,0,0,0,1,0,1,7
102118,2717,315,3612,1384,409,108,0,0,0,0,0,0,1,1,0,5
83556,590,495,2263,1969,2219,181,1,0,0,0,0,0,0,0,0,8
31838,509,528,7084,1502,1510,121,0,0,0,0,0,0,0,0,1,9
42290,1092,249,824,2639,2717,127,0,0,1,1,0,0,0,0,0,9
96601,163,11,2484,2936,261,104,0,1,0,0,0,0,0,0,1,7
12618,1219,352,7350,108,253,109,0,0,1,0,0,0,0,0,0,5
36594,3717,121,3732,836,2931,118,0,1,1,0,0,0,0,0,0,5
107356,2005,751,3768,2825,3528,114,1,1,0,0,0,1,1,1,0,6
75678,2762,305,8337,2155,518,107,0,0,0,0,0,0,0,0,0,9
49270,1653,214,3550,155,1195,106,0,0,0,1,0,0,0,0,0,6
130987,3996,808,2176,182,658,120,0,1,0,0,0,0,0,0,1,6
28771,5669,775,1322,2382,2736,120,0,0,0,0,0,0,0,0,0,5
18611,1259,760,8609,2878,4073,89,1,0,0,0,0,0,0,0,0,7
112762,1917,243,578,2338,518,151,0,1,0,1,0,0,0,0,1,4
50367,1073,136,10065,2323,1328,100,0,0,0,0,0,1,1,1,0,1
3927,2407,29,1943,2988,1007,117,0,0,0,0,0,0,1,0,0,5
119271,2115,533,4632,3248,1455,118,1,1,0,0,0,0,0,1,0,7
3864,8783,713,9745,2155,3614,108,0,0,0,1,0,0,0,0,0,7
114701,4002,21,7135,1732,3697,93,0,0,0,0,0,0,1,0,0,5
73074,4361,21,9347,3281,1049,116,0,0,0,0,0,0,1,0,1,7
23061,2028,82,7961,3248,3887,169,0,1,0,0,0,0,0,0,0,9
102262,2003,361,3854,1664,4147,106,0,0,0,0,0,0,1,0,0,6
63071,788,153,6653,3413,1070,95,0,0,0,0,0,0,1,1,1,4
41165,2019,176,8118,38,3932,207,1,1,0,0,0,0,0,0,0,6
119148,1500,351,3870,1136,1942,107,0,0,1,0,0,0,1,0,1,7
110656,1721,435,9302,1436,2378,194,0,0,0,0,0,0,0,0,1,7
47634,1291,751,4631,3248,1455,127,1,1,0,0,0,0,0,0,0,8
58612,5299,615,6321,1683,2913,95,0,0,0,0,0,0,1,0,1,5
66179,2329,592,408,3432,1094,119,0,0,1,0,0,0,0,0,0,8
127138,1500,351,3870,1136,1942,107,0,0,1,0,0,0,1,0,1,5
15203,8622,566,3061,2382,2736,122,0,0,0,0,0,0,0,0,0,7
137839,2124,71,208,263,205,99,0,0,0,0,0,1,1,1,0,3
56504,8917,623,9018,3443,3945,98,1,1,0,0,1,0,1,0,0,9
78453,10,0,3724,2259,3150,130,1,1,0,1,0,0,0,0,0,9
84916,3448,771,3745,260,3363,121,0,0,0,0,0,0,1,0,0,5
18756,1061,380,8360,260,3319,147,0,0,0,1,0,0,0,0,0,5
26885,2968,370,9271,3316,3531,116,1,0,0,0,0,0,1,1,0,5
81343,337,667,9945,2046,1989,118,0,0,0,0,0,0,0,0,0,8
23055,2916,291,9364,2639,277,113,1,1,0,1,0,0,0,0,0,3
122160,410,114,207,263,205,94,0,0,0,0,0,1,1,1,0,5
4914,1407,361,8016,3512,2911,111,0,0,0,1,0,0,1,0,0,3
51384,8665,250,1319,2620,2628,108,0,1,1,1,0,0,0,0,0,7
88773,1278,687,10243,2318,1328,106,0,0,0,0,0,0,1,1,0,9
12802,592,193,836,3351,2733,126,0,1,1,1,0,0,0,0,0,7
87164,1291,751,4631,3248,1455,127,1,1,0,0,0,0,0,0,0,7
134175,2539,440,460,1289,3319,103,0,0,0,0,0,0,1,0,0,6
53799,1676,291,8651,2639,581,129,0,1,0,0,0,0,0,0,0,3
10389,588,213,288,3610,3526,90,1,0,0,0,1,1,1,0,0,7
74967,3717,121,3732,836,2931,118,0,1,1,0,0,0,0,0,0,5
13955,2710,336,1168,3610,1468,81,0,0,0,1,0,0,0,0,0,8
16612,4643,604,7140,3351,2574,120,1,1,0,0,0,0,0,0,0,5
71170,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,8
16865,4848,464,6265,754,2877,147,0,0,1,1,0,0,0,0,0,8
124126,173,68,4923,690,3735,96,0,1,1,0,0,0,0,0,0,4
116556,3948,153,5941,1523,364,108,0,0,0,0,0,0,1,0,0,5
138325,3448,771,3745,260,3363,121,0,0,0,0,0,0,1,0,0,7
111549,4720,713,6833,78,2932,101,0,0,0,1,0,0,0,0,0,7
138208,2294,42,536,3610,4108,83,1,0,0,0,1,1,1,1,0,3
116317,5956,776,3529,2267,2378,167,0,0,1,0,0,0,0,0,0,7
12618,5377,73,176,3610,1529,101,0,0,0,0,0,0,1,0,1,7
93365,1214,29,323,2864,3614,117,0,0,0,0,0,0,0,0,0,5
64430,2599,345,2837,102,2637,103,0,0,0,0,0,0,1,0,0,9
7724,2291,192,2825,3351,1989,105,0,0,0,0,0,0,0,1,1,7
110656,2000,314,5352,2825,2681,109,0,1,1,0,0,0,1,0,0,7
117987,2161,370,6472,3557,2947,102,1,0,0,0,0,1,0,1,0,7
49817,1375,675,8624,2082,4102,105,1,1,0,0,0,0,0,0,0,6
40666,2144,731,8336,1732,2845,93,0,0,0,0,0,0,1,0,1,5
102705,1234,161,8713,1160,3073,129,0,0,1,0,0,0,1,0,0,8
120133,2420,458,4992,1719,3196,126,0,0,0,0,0,0,0,0,0,5
133410,2076,437,1237,754,1579,120,0,0,0,1,0,0,0,0,0,9
58213,1391,629,5846,3351,1598,106,0,1,0,0,0,0,1,0,0,5
97176,8641,346,466,19,4077,94,0,0,0,0,0,0,1,0,0,3
1849,5502,29,8281,2155,2681,106,0,0,0,1,0,0,0,0,0,7
37925,70,685,3452,2936,1461,108,0,1,0,1,0,0,1,0,0,6
21664,4027,674,6657,3610,1337,107,1,0,1,0,0,0,1,0,0,8
107628,2712,648,3033,3177,3882,159,0,0,0,1,0,0,0,0,0,8
6373,4308,782,6210,267,2932,127,0,0,0,0,0,0,0,0,1,5
26582,4246,308,1411,3124,3243,97,0,0,0,0,0,0,1,0,1,9
53346,5481,687,657,1523,2798,94,0,0,0,0,0,0,1,0,0,3
114659,595,42,902,3610,3004,84,0,0,0,0,1,1,0,1,1,2
105161,923,371,1858,2572,2993,119,0,0,0,0,0,0,0,0,0,9
90078,4896,241,4023,507,842,152,1,0,0,0,0,1,0,1,0,8
134773,3535,644,426,2275,683,102,0,0,1,1,0,0,0,0,0,3
32861,3751,8,1782,3610,2681,84,0,0,0,0,1,1,1,0,0,7
99524,3114,746,9386,3610,3887,92,1,0,0,0,1,1,1,1,0,6
102646,196,29,8536,2972,2889,108,0,0,0,0,0,0,0,0,0,0
22963,2858,462,395,3043,2232,122,0,0,0,0,0,0,1,0,0,9
137686,2193,258,10064,2988,3977,126,1,1,0,0,0,0,0,1,0,5
27267,1089,351,7608,2766,1461,99,0,0,1,1,0,0,0,0,0,4
22122,2005,751,3768,2825,3528,114,1,1,0,0,0,1,1,1,0,3
24830,3408,74,2927,3247,2067,131,0,0,0,0,0,0,0,0,0,8
42290,367,317,5865,569,1863,101,0,1,1,0,0,0,1,1,0,7
45015,2081,213,5454,3610,1894,83,0,0,0,0,1,1,1,0,1,6
23285,6373,310,1470,3413,1863,101,0,0,0,0,0,0,1,1,1,4
71010,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,6
102038,1307,615,9956,2878,419,95,0,0,0,0,0,0,1,0,1,7
119531,4011,332,8409,1257,1733,104,0,0,1,1,0,0,1,0,0,7
103861,4896,241,4023,507,842,152,1,0,0,0,0,1,0,1,0,6
37530,163,11,2484,2936,261,104,0,1,0,0,0,0,0,0,1,5
128258,4367,72,5211,3154,200,100,1,1,0,0,0,0,0,0,0,5
120133,2054,411,4257,1665,3287,93,1,0,0,0,0,1,1,1,0,4
24127,589,290,9051,1436,277,137,0,1,0,0,0,0,0,0,0,7
94259,1291,751,4631,3248,1455,127,1,1,0,0,0,0,0,0,0,3
59873,2001,11,5353,2825,2681,114,0,1,1,0,0,0,1,0,0,6
7321,293,351,5661,2130,1749,110,0,1,1,1,0,0,0,0,0,7
61062,5507,11,10305,2870,4011,124,0,1,1,1,0,0,0,0,0,0
138325,5418,690,1317,865,1263,119,0,1,0,1,0,0,0,0,0,7
90525,457,538,3478,145,1455,130,0,0,0,1,0,0,0,0,0,7
12618,3408,74,2927,3247,2067,131,0,0,0,0,0,0,0,0,0,5
77560,2324,355,5382,2955,3359,116,0,0,0,0,0,0,1,0,1,9
57398,2302,418,6330,1827,1911,120,0,0,0,0,0,0,1,0,0,5
57056,440,576,2310,1384,2224,110,0,0,0,0,0,0,1,0,1,6
131275,1079,538,3237,3610,1940,108,0,0,1,0,0,0,1,0,0,7
92269,5816,241,4017,507,842,161,1,0,0,0,0,0,0,1,0,5
85560,3753,349,6977,2980,2681,165,0,1,0,0,0,0,0,0,0,5
132639,1036,314,2538,1753,518,132,0,1,1,1,0,0,0,0,0,3
42353,1370,314,2539,2807,518,124,1,1,0,1,0,0,0,0,0,6
43525,5956,776,3529,2267,2378,167,0,0,1,0,0,0,0,0,0,5
80668,4011,332,8409,1257,1733,104,0,0,1,1,0,0,1,0,0,8
121535,1206,450,1916,3177,2509,136,0,0,1,1,0,0,0,0,0,4
95327,292,779,6853,3557,1049,127,0,1,0,1,0,0,0,0,0,8
55765,2470,56,2160,2679,3062,97,1,0,0,0,0,0,1,0,0,5
93387,8665,250,1319,2620,2628,108,0,1,1,1,0,0,0,0,0,7
42204,3948,153,5941,1523,364,108,0,0,0,0,0,0,1,0,0,6
101861,2291,192,2825,3351,1989,105,0,0,0,0,0,0,0,1,1,5
66179,1358,531,8373,318,415,135,0,0,0,0,0,0,0,0,0,7
133133,1653,214,3550,155,1195,106,0,0,0,1,0,0,0,0,0,7
100358,2324,355,5382,2955,3359,116,0,0,0,0,0,0,1,0,1,1
118205,1263,538,2443,2346,3319,183,0,0,0,0,0,0,0,0,0,7
91893,5502,29,8281,2155,2681,106,0,0,0,1,0,0,0,0,0,3
21398,858,280,3691,1022,2582,175,0,0,1,0,0,0,0,0,0,7
128203,1304,530,1522,1160,3073,110,0,1,0,0,0,0,0,0,0,7
113806,339,615,9980,1807,3476,103,0,0,0,0,0,0,1,0,1,5
127501,368,71,5892,2825,2681,127,1,0,0,0,0,0,1,0,0,5
56257,2617,483,6276,3207,465,124,1,1,0,1,0,0,1,1,0,7
127138,953,371,4773,1034,1666,130,0,0,0,0,0,0,0,1,1,8
32780,180,772,5736,1981,3567,94,0,0,0,0,0,0,1,0,1,6
78104,3623,11,6091,1790,3882,123,1,1,0,1,0,0,0,0,0,0
28906,1221,280,3692,1022,59,202,0,0,1,0,0,0,0,0,0,8
132039,3863,782,1706,3301,1803,107,0,0,0,1,0,0,0,0,0,7
102038,3082,1,10164,2336,3150,128,1,1,0,1,0,0,0,0,0,7
91893,3552,153,1552,1289,644,98,0,0,0,0,0,0,1,0,0,5
35945,1320,29,331,728,3614,114,0,1,0,1,0,0,0,0,0,5
102680,32,290,9512,3316,518,129,0,0,0,1,0,0,0,0,0,9
50566,33493,676,8635,1149,1463,140,1,1,0,0,0,0,0,0,0,7
115982,2571,235,5888,3610,2169,136,0,1,0,1,0,0,0,0,0,6
23861,2701,71,10055,263,4082,106,0,1,0,0,0,0,1,0,0,1
137885,1407,361,8016,3512,2911,111,0,0,0,1,0,0,1,0,0,5
105693,2502,803,6690,2433,3392,89,0,0,1,0,0,0,1,0,0,6
50030,1466,440,2634,2438,59,127,0,0,1,0,0,0,0,0,0,7
13892,7361,456,2946,2412,1863,108,0,0,0,0,0,0,0,0,1,6
94259,1584,678,2042,2954,1896,150,0,0,0,0,0,0,0,0,0,5
136599,1320,29,331,728,3614,114,0,1,0,1,0,0,0,0,0,3
30497,788,153,6653,3413,1070,95,0,0,0,0,0,0,1,1,1,3
80771,2080,213,5176,3610,325,76,0,0,0,0,1,1,1,0,1,4
102646,2427,786,9170,3314,1864,170,0,1,0,0,0,0,0,0,0,5
40666,208,291,9866,1979,2219,135,1,1,0,0,0,0,0,0,0,5
133133,1291,751,4631,3248,1455,127,1,1,0,0,0,0,0,0,0,6
38202,1370,314,2539,2807,518,124,1,1,0,1,0,0,0,0,0,5
85558,316,240,8644,2980,2288,116,1,1,0,0,0,0,0,0,0,6
130826,1370,314,2539,2807,518,124,1,1,0,1,0,0,0,0,0,9
116317,1208,280,547,1022,2595,147,0,1,0,0,0,0,0,0,0,4
81343,3247,662,8324,936,4070,100,0,0,1,0,0,0,1,0,0,0
96244,1393,538,4849,439,3882,139,0,0,0,0,0,0,0,0,1,7
107326,1805,556,10053,1752,2215,108,0,0,1,1,0,0,0,0,0,7
78453,1552,11,2011,3154,2931,115,1,1,0,1,0,0,0,0,0,7
70770,1089,351,7608,2766,1461,99,0,0,1,1,0,0,0,0,0,5
71189,1120,567,7011,2444,4109,130,0,0,0,0,0,0,1,0,0,8
39734,2023,280,3693,1022,59,162,0,0,1,1,0,0,0,0,0,5
92011,4018,801,9939,2477,2681,127,0,0,0,0,0,0,1,0,1,5
131961,2616,68,2533,3504,4052,105,0,1,1,0,0,0,0,0,0,2
100273,6863,612,8003,2838,1590,109,0,0,0,0,0,0,1,0,0,4
28906,8622,566,3061,2382,2736,122,0,0,0,0,0,0,0,0,0,5
71757,1193,537,6753,2444,1598,133,0,0,0,0,0,0,0,0,0,7
118205,5902,12,205,3165,2931,115,0,0,0,0,0,0,1,0,1,7
51507,6502,46,83,689,721,113,0,1,0,0,0,0,0,0,0,6
122860,1517,687,658,1523,2798,94,1,1,0,0,0,0,1,0,0,5
104063,596,213,7110,3610,979,88,0,0,0,0,1,1,0,1,0,7
99499,2948,1,3457,3313,3531,115,1,1,0,1,0,0,0,0,0,5
156,904,352,7514,108,1666,112,0,0,0,1,0,0,0,0,0,9
52685,920,142,3733,3610,731,238,0,0,0,0,0,0,0,0,1,6
14081,2987,122,10012,2954,439,104,1,0,1,0,1,1,1,1,0,6
56847,6863,612,8003,2838,1590,109,0,0,0,0,0,0,1,0,0,6
21070,2918,731,3168,1732,2637,103,0,0,0,0,0,0,1,0,0,5
89402,588,213,288,3610,3526,90,1,0,0,0,1,1,1,0,0,7
84108,3702,430,5687,1154,2681,88,1,1,0,0,0,0,0,0,0,6
23130,588,213,288,3610,3526,90,1,0,0,0,1,1,1,0,0,6
30857,3948,153,5941,1523,364,108,0,0,0,0,0,0,1,0,0,9
7051,1213,523,3764,2267,3319,145,0,0,1,0,0,0,0,0,0,6
37423,2174,24,927,3351,75,92,0,0,0,0,0,0,1,1,0,7
87094,1061,380,8360,260,3319,147,0,0,0,1,0,0,0,0,0,6
91626,4720,713,6833,78,2932,101,0,0,0,1,0,0,0,0,0,7
95327,32587,68,8310,3610,2788,124,0,1,1,1,0,0,0,0,0,9
79662,21,469,3582,263,1325,105,0,0,1,1,0,0,1,0,0,5
41818,1258,512,8214,3177,1598,146,0,0,0,0,0,0,0,0,0,9
47439,6537,290,9052,1828,277,109,1,1,0,0,0,0,0,0,0,6
56961,1729,726,4804,2766,3006,154,0,0,1,1,0,0,0,0,0,8
67387,3911,219,994,554,1280,90,0,0,0,0,0,0,1,0,0,6
25101,1968,731,1375,1732,1142,97,0,0,0,0,0,0,1,0,0,7
101171,1682,598,9479,2719,1863,103,0,0,0,0,0,0,1,0,0,7
49208,2478,153,10307,1741,3697,104,0,0,0,0,0,0,1,0,0,4
92637,1199,235,1366,3316,2015,132,0,0,0,0,0,0,0,1,0,5
127256,6874,97,5033,2766,3972,111,0,1,1,1,0,0,0,0,0,8
39099,2058,734,6447,991,3470,140,0,1,1,1,0,0,0,0,0,5
54549,2968,370,9271,3316,3531,116,1,0,0,0,0,0,1,1,0,5
123606,8874,107,8185,902,3621,99,0,0,0,0,0,0,1,0,0,7
37695,8798,53,1960,2375,3882,120,0,1,1,1,0,0,0,0,0,6
93018,380,48,9475,1436,277,141,1,1,0,1,0,0,1,0,1,7
12973,1580,29,5963,263,3907,98,0,1,0,0,0,0,1,0,0,5
91867,1641,107,3481,2671,3314,91,0,0,0,0,0,0,1,0,0,9
86275,3753,349,6977,2980,2681,165,0,1,0,0,0,0,0,0,0,7
70877,1747,564,9781,260,1049,97,0,0,0,0,0,0,1,0,0,9
92269,1961,537,7456,260,1049,133,0,0,0,0,0,0,0,0,0,5
95339,104,312,3981,811,26,92,0,0,0,0,0,0,1,0,0,5
107572,2023,280,3693,1022,59,162,0,0,1,1,0,0,0,0,0,4
48929,8644,610,4502,94,4082,115,1,1,0,1,0,0,0,0,0,5
95501,1219,352,7350,108,253,109,0,0,1,0,0,0,0,0,0,6
51978,34,724,695,517,1636,91,0,0,0,0,0,1,0,0,0,5
88024,3996,808,2176,182,658,120,0,1,0,0,0,0,0,0,1,8
126661,1393,538,4849,439,3882,139,0,0,0,0,0,0,0,0,1,7
614,4878,738,2635,2834,1619,113,0,0,0,1,0,0,0,0,0,7
18628,3793,491,10191,420,3042,104,1,1,0,0,0,0,0,0,0,7
129746,1183,537,2901,206,3195,162,0,0,0,0,0,0,0,0,1,7
90968,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,9
75618,3481,602,4167,3194,1942,113,0,0,0,0,0,0,1,0,1,8
13964,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,7
116189,4896,241,4023,507,842,152,1,0,0,0,0,1,0,1,0,5
34587,3108,356,3239,3316,1773,137,0,0,0,0,0,0,1,1,1,7
55493,2409,268,7763,3284,3735,119,0,1,0,0,0,0,0,0,0,3
97602,5349,707,8550,3047,3868,121,1,1,0,1,0,0,0,0,0,3
47634,4718,730,418,1389,1716,108,0,0,0,0,0,0,1,0,0,6
17333,3039,153,9392,1741,1070,116,0,0,0,0,0,0,1,0,0,6
77525,2539,440,460,1289,3319,103,0,0,0,0,0,0,1,0,0,4
19242,2716,710,3611,1384,409,105,0,1,0,0,0,0,1,0,0,5
18319,3210,731,3121,130,3539,90,0,0,0,0,0,0,1,0,1,7
57653,2871,596,2454,1693,2003,109,1,0,0,1,0,0,0,0,0,7
25978,8798,53,1960,2375,3882,120,0,1,1,1,0,0,0,0,0,8
65431,1263,538,2443,2346,3319,183,0,0,0,0,0,0,0,0,0,1
17503,912,371,1652,2354,1541,102,0,0,0,0,0,0,0,0,1,9
125125,1997,361,3003,3535,1131,122,0,0,0,0,0,0,0,0,0,5
133410,1387,654,4831,3248,3416,124,0,1,0,0,0,0,0,0,0,9
100273,47,644,8111,728,2852,127,0,0,0,1,0,0,0,0,0,5
33803,1097,29,2773,3248,1495,115,0,0,0,0,0,1,0,0,0,6
87506,4226,711,5952,564,1429,113,0,0,0,1,0,0,0,0,0,7
78104,344,317,190,3413,1863,86,0,0,0,0,0,0,1,0,0,1
53640,1,746,9385,1742,3887,81,1,0,0,0,1,1,1,1,0,9
119963,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,5
113991,1393,538,4849,439,3882,139,0,0,0,0,0,0,0,0,1,7
72659,1222,82,3480,3177,2646,116,0,0,0,0,0,0,0,0,0,8
4222,1225,480,379,2444,1217,160,0,0,0,0,0,0,0,0,0,9
59457,2890,330,9228,769,1337,114,1,1,0,0,0,0,1,0,0,7
93710,6377,529,3204,3610,71,100,1,0,0,0,1,1,1,0,0,7
15617,1562,76,834,1680,277,125,1,1,0,1,0,0,0,1,0,5
53018,1968,731,1375,1732,1142,97,0,0,0,0,0,0,1,0,0,6
123352,3175,633,3516,795,3836,102,1,0,0,0,0,0,1,0,0,8
137037,1270,290,727,2954,2726,116,1,0,0,0,0,0,1,0,0,9
113081,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,5
26582,2001,11,5353,2825,2681,114,0,1,1,0,0,0,1,0,0,5
96925,2321,762,7154,1109,3868,124,0,0,0,0,0,0,1,1,0,7
13666,2641,707,8854,2837,1325,127,0,1,0,0,0,0,0,0,0,3
73853,2012,290,729,2954,2726,118,1,0,0,0,0,0,1,0,0,7
134497,2717,315,3612,1384,409,108,0,0,0,0,0,0,1,1,0,5
75573,6218,388,969,1248,3017,112,0,0,0,0,0,0,1,0,1,3
85640,500,134,6253,507,3363,125,0,0,0,0,0,0,1,0,0,5
113655,4306,529,8255,3610,2798,90,1,0,0,0,1,1,1,1,1,7
14032,153,76,839,1680,3977,121,1,1,1,0,0,0,1,0,0,1
29673,2273,448,7859,371,1604,98,0,1,1,1,0,0,1,0,0,4
95327,628,713,7275,1234,3269,129,0,0,1,1,0,0,0,0,0,9
52543,2144,731,8336,1732,2845,93,0,0,0,0,0,0,1,0,1,4
27278,1997,361,3003,3535,1131,122,0,0,0,0,0,0,0,0,0,5
29310,500,134,6253,507,3363,125,0,0,0,0,0,0,1,0,0,7
120312,3408,74,2927,3247,2067,131,0,0,0,0,0,0,0,0,0,5
25960,5377,73,176,3610,1529,101,0,0,0,0,0,0,1,0,1,7
61062,4011,332,8409,1257,1733,104,0,0,1,1,0,0,1,0,0,7
20246,2717,315,3612,1384,409,108,0,0,0,0,0,0,1,1,0,3
112832,185,387,6460,1375,3476,114,0,1,1,1,0,0,0,0,0,5
41818,2248,730,7971,439,1942,100,0,0,0,0,0,0,1,0,1,5
96601,180,772,5736,1981,3567,94,0,0,0,0,0,0,1,0,1,7
114898,1653,214,3550,155,1195,106,0,0,0,1,0,0,0,0,0,5
12026,1374,676,8623,2504,4102,113,1,1,0,1,0,0,0,0,0,6
35227,1610,741,4414,1753,3531,135,1,1,0,1,0,0,0,0,0,7
5576,5507,11,10305,2870,4011,124,0,1,1,1,0,0,0,0,0,6
66533,2011,290,728,2954,2726,108,1,0,0,0,0,0,1,0,0,8
52479,4995,537,898,2988,3428,135,0,0,0,0,0,0,0,0,1,7
104725,2858,462,395,3043,2232,122,0,0,0,0,0,0,1,0,0,7
69645,4306,529,8255,3610,2798,90,1,0,0,0,1,1,1,1,1,8
10761,1912,343,6846,3247,1337,123,0,0,1,1,0,0,1,0,1,7
52009,3082,1,10164,2336,3150,128,1,1,0,1,0,0,0,0,0,1
68063,34,724,695,517,1636,91,0,0,0,0,0,1,0,0,0,9
96482,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,7
92956,161,734,2153,3437,1325,116,0,0,0,1,0,0,0,0,0,8
103856,6333,491,10196,420,3042,134,1,1,0,1,0,0,0,0,0,5
113181,5015,528,6148,2174,415,111,0,0,0,0,0,0,0,0,1,7
10678,2028,82,7961,3248,3887,169,0,1,0,0,0,0,0,0,0,8
118754,368,71,5892,2825,2681,127,1,0,0,0,0,0,1,0,0,6
74707,2245,308,10162,2439,2683,113,0,0,0,0,0,0,1,0,1,7
48677,30707,531,6048,591,1502,132,0,0,0,0,0,0,0,0,0,6
60018,1210,676,8638,2840,2565,131,1,1,0,0,0,0,0,0,0,9
18471,2770,153,1321,1043,3697,97,0,0,0,0,0,0,1,0,0,9
31122,2572,731,14,1179,1466,97,0,0,0,0,0,0,1,0,1,6
49212,3301,153,10020,1827,518,98,0,0,1,0,0,0,1,0,0,7
24661,2021,629,2758,754,2289,137,1,0,0,0,0,0,0,0,0,5
68250,2617,483,6276,3207,465,124,1,1,0,1,0,0,1,1,0,9
45015,1961,537,7456,260,1049,133,0,0,0,0,0,0,0,0,0,6
68233,2278,128,7788,1718,3319,122,0,1,1,1,0,0,0,0,0,6
137746,6365,267,5886,3610,2169,138,1,1,0,1,0,0,0,0,0,7
44386,11,576,425,2878,2717,114,0,0,0,0,0,0,1,0,1,7
35945,44191,58,9671,1465,1538,132,0,1,0,1,0,0,0,0,0,7
54494,1234,161,8713,1160,3073,129,0,0,1,0,0,0,1,0,0,9
60762,3703,568,7716,1154,2681,96,1,1,0,0,0,0,0,0,0,5
57653,1183,537,2901,206,3195,162,0,0,0,0,0,0,0,0,1,7
55389,11,576,425,2878,2717,114,0,0,0,0,0,0,1,0,1,8
66143,3755,496,7026,3557,1337,130,0,0,0,1,0,0,0,0,0,7
128047,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,7
115115,1198,19,7450,3248,1455,115,1,1,0,0,0,0,0,0,0,9
110706,4011,332,8409,1257,1733,104,0,0,1,1,0,0,1,0,0,7
60887,3994,713,9586,2155,518,106,0,0,0,0,0,0,0,0,0,5
37042,1196,676,8637,1370,2565,124,1,1,0,0,0,0,0,0,0,9
88587,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,5
24945,590,495,2263,1969,2219,181,1,0,0,0,0,0,0,0,0,8
35804,593,644,8282,1816,1896,118,0,0,1,1,0,0,0,0,0,8
114531,4643,604,7140,3351,2574,120,1,1,0,0,0,0,0,0,0,4
42369,1674,563,10116,2719,1455,112,0,0,0,1,0,0,0,0,1,6
4084,4370,611,159,3248,1440,146,1,0,0,0,0,0,0,0,0,7
114805,2797,133,1034,2654,3887,104,0,0,0,0,0,0,1,1,1,6
56218,784,317,1550,278,1863,96,0,0,0,1,0,0,1,0,0,5
132187,1088,189,2556,936,3043,100,0,0,0,0,0,0,0,0,1,1
67303,784,317,1550,278,1863,96,0,0,0,1,0,0,1,0,0,1
104063,4855,773,2560,3610,744,102,0,1,1,1,0,0,0,0,0,6
135753,4239,230,1211,3306,1989,124,0,0,1,0,0,0,0,0,0,5
34899,595,42,902,3610,3004,84,0,0,0,0,1,1,0,1,1,5
